stable_id,niche,business_name,published_business_phone,city,county,state,lead_class,website_state,candidate_website_url,status,first_seen
google_maps:data_id:0x2de576999107137d:0x8d82550878153d3b,car-detailers,Armas Detailing,+1-909-827-4831,Fontana,Riverside,CA,A,third_party_only,https://squareup.com/appointments/book/tpc27hgg1g8hrn/LMHH95FTHFD24/services?fbclid=PAAaaTYaSOWnnP4Ow5BxhaXuAFBlxov1TGB9Tk7ob71ujCIYBNnZh7j3wlGmI_aem_th_ATx0OwLLw0ra1yjMB-moawHUNOMUGsqxxHBYnzJI-WIKouwdI_LIFyyh2JRiW7lSavA,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b7f814bfdfd:0x60b363aade27783e,car-detailers,Arts Mobile Detailz,+1-626-723-6414,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x63a4f348ac026043:0xb7961bc4a44a906a,car-detailers,B's Mobile Detailing,+1-626-548-2509,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://bsmobiledetailingupland.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xac25c0795991a3c7:0xaaec695d680b004c,car-detailers,Barrios Car Detailing | Rancho Cucamonga,+1-909-371-7481,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://barriosdetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80c34d1854d94d91:0x17e9b18e29364ae0,car-detailers,Bbl_detailing,+1-909-446-2753,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34da15f29dc07:0x6101c41a1fab679c,car-detailers,Bell's Mobile Detailing,+1-951-750-8234,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80735214fc69d28b:0xd72dcf00ac4c0479,car-detailers,Black Label Detailing,+1-909-231-1862,Fontana,San Bernardino,CA,A,broken_or_unreachable,http://www.blklabeldetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34f4a5d684923:0x9eeb0f77c504fdd1,car-detailers,Blue Bucket Detailing,+1-253-527-2595,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.bluebucketdetailing.com/,discovered,2026-08-16
google_maps:data_id:0x72f01885432eb3b:0x8f0f348719747590,car-detailers,Burnley’s Detail Lab,+1-909-257-8870,Fontana,Riverside,CA,B,functional_with_objective_deficiency,https://burnleysdetaillab.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d86376e6881:0x74d874cfc4bfc6e5,car-detailers,CHAIREZ MOBILE DETAILING,+1-909-454-2102,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://chairezmobiledetailing.godaddysites.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x68d5ac28ffef2aff:0xea717c2406a17335,car-detailers,Cali Auto Mobile Wash,+1-840-800-1517,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://caliauto.co/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b9e1dfad3a9:0x466b7068b1c2a83,car-detailers,Caliluxx Mobile Detail,+1-909-828-5504,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34ded25a33819:0x3a3d24597e587d5b,car-detailers,Car Detailing,+1-909-419-5276,Fontana,San Bernardino,CA,A,broken_or_unreachable,http://cardetailinglosangeles.com/rialto-ca.php,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c331f47b275417:0x3dcb8aae67e65a00,car-detailers,Car Detailing Explicit Auto Detailing,+1-323-402-2694,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x86afa7e10521d9e1:0x788e6b7ef8d8f8bc,car-detailers,Catalyst Mobile Detailing,+1-626-346-6425,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34be45cf7ebbf:0xf5d8824cbef09902,car-detailers,Ceramix Mobile Detailing- fontana,+1-909-297-0118,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://ceramixmobileranchocucamonga.com/,discovered,2026-08-16
google_maps:data_id:0x80c34b3a453a4651:0x339700da3cdb1b96,car-detailers,Chapala Express Detail,+1-909-550-7090,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b6abbd3cd01:0xe3bd0e5f950145e7,car-detailers,Clean Image Mobile Detailing | Fontana,+1-877-215-1644,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.cleanimage101.com/,discovered,2026-08-16
google_maps:data_id:0x80c34df196bfa1dd:0xb3505ab2b09f5e0d,car-detailers,Clear Paint Protection Film Fontana,+1-909-298-0320,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://alsmobilewraps.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa2d46884540e9565:0x3036aff0950bb477,car-detailers,Completely Clean Mobile Detail & Wash,+1-909-633-4331,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://cleancompletely.net/,discovered,2026-08-16
google_maps:data_id:0x698399d6a937a483:0xf8f562b263003e9b,car-detailers,Convenient Mobile Detail LLC,+1-909-441-6963,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34fae10ac38d1:0xc1162d771da2ae4c,car-detailers,Crisluxe.details,+1-909-414-9834,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://crisluxedetails.setmore.com/cristianjakeg01,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b6daacc7625:0x750e05640890aa7c,car-detailers,Cruz Mobile Auto Spa,+1-909-565-5666,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa14f6dfde0eb2ac5:0x5aa7b7d01f4c3f6e,car-detailers,Crystal Edge Mobile Detailing,+1-909-283-0950,Fontana,Riverside,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://crystaledgedetailing.glossgenius.com/,discovered,2026-08-16
google_maps:data_id:0x4d547b52b28dbabf:0x6f6339417e967399,car-detailers,Detail King & Ceramic Coating,+1-424-215-5080,Fontana,Los Angeles,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://detailkingmobile.com/,discovered,2026-08-16
google_maps:data_id:0x80c34d0279a0e889:0x6f737c2ee9422176,car-detailers,Detail Warriors,+1-317-986-0374,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x23a7d3069ac55d2b:0x50969841c9f8a2b0,car-detailers,Done Better Detailing,+1-909-846-1554,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,http://donebetterdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6bbc5b5eff30f2e3:0x94e440a86990fde,car-detailers,Double E mobile detailing,+1-909-582-5894,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://double-e-detailing.my.canva.site/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleASVFrNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeIZIXBjlLHQBlupMUmcKLlI8n5QyEFZCxgh_eRK-kY5U5bnsLc6R1uYnGkEA_aem_M2xtMuC5CE9vPGFQ_DQR2g,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c353930810901d:0x136b4364df4845b6,car-detailers,Drippy’s Mobile Detailing,+1-909-200-8341,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://pocketsuite.io/book/drippys-mobile-detail,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8c6d8a7a8f64efcf:0x28b56f5eb90d7970,car-detailers,EZGO Mobile Auto Detailing,+1-909-203-8115,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://ezgodetail.com/,discovered,2026-08-16
google_maps:data_id:0xaa5163912599bf91:0xe33c8a8730da3d4,car-detailers,Eddie’s Detailing,+1-909-452-6314,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4110cca20d5c2761:0xeb4a86f0177d08ca,car-detailers,Empire Mobile Detail,+1-317-677-4541,Fontana,Riverside,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c335e173a3b011:0xba1deb4778411412,car-detailers,Executive Detailing - Mobile Auto Detailing,+1-909-284-4302,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.inlandempiremobileautodetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80dcb5e73c2209e7:0x93cea289779c34f3,car-detailers,FrontYardAutoDetails,+1-562-360-3948,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.frontyardautodetails.com/,discovered,2026-08-16
google_maps:data_id:0x62cf9536afb018e1:0x85e31f986854a0a8,car-detailers,Gloss auto mobile detailing,+1-909-373-5989,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x7947bf8a75e096b:0x319db84b58e8ea34,car-detailers,Go Big Auto Detailing,+1-909-977-2035,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x81fda8e0bc90c3e3:0xd32eb82c1554c07,car-detailers,Gunther's Auto Detail,+1-909-227-3098,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://gunthersautodetail.com/,discovered,2026-08-16
google_maps:data_id:0x80c34b6031659dc7:0x58cdf2709dd3c9db,car-detailers,Issa's Professional Mobile Detailing,+1-909-510-1282,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d0820e53ad1:0xc23bad740ad4e5b9,car-detailers,J&E Auto Detailing,+1-909-538-7286,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x45341856317a5267:0x8370f230de3d9a06,car-detailers,JB Precision Auto Detailing Services,+1-909-710-1406,Fontana,San Bernardino,CA,A,third_party_only,https://www.instagram.com/jb_precision_auto/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x816e01fc63bdbbf1:0x61630464f4c8a873,car-detailers,Khadour Mobile Detailing,+1-909-970-2385,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,http://www.khadourdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d848e1f782d:0x277943ecff4b145,car-detailers,Left Shining Mobile Detail,+1-562-786-7111,Fontana,Orange,CA,A,broken_or_unreachable,http://leftshining.renderforestsites.com/,discovered,2026-08-16
google_maps:data_id:0x80c34be38b9a827f:0x9f8cf99cde8fb28f,car-detailers,Little Sister's Detail Center,+1-760-731-3170,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,http://lstruckwash.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34f90c6557bfd:0x91ebd37d331f2051,car-detailers,Lizardo's Auto Detailing,+1-909-732-3453,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x717a901f67a07d7:0xef0dc818407c5691,car-detailers,Love Yourz Mobile Detail Service,+1-909-270-9725,Fontana,Riverside,CA,B,functional_with_objective_deficiency,https://www.appointfix.com/Love-Yourz-Mobile-Detailing-Service,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b269a96f37f:0x235c143846fbbb4c,car-detailers,Luxe Express Mobile Auto Detail,+1-909-609-5272,Fontana,San Bernardino,CA,A,third_party_only,https://luxe-express.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8ed9d7d2b0ed00ef:0x843fe6a56e08292d,car-detailers,Luxella Detailing,+1-949-599-4223,Fontana,Orange,CA,A,parked,http://www.luxelladetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c3375f7fc8583b:0x3b9e4955ba33b0e,car-detailers,MD DETAILING Professional mobile detail,+1-909-346-8041,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6292167eafecf6cb:0x6d319d9f3285bf0c,car-detailers,MKC AutoWerks,+1-626-581-6477,Fontana,San Bernardino,CA,A,third_party_only,https://book.squareup.com/appointments/zc5kgolymda1r7/location/LX928AWTA39MA,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6881f87b56bd7af:0xa16778a6030f033e,car-detailers,MSD Mobile Detailing,+1-818-564-5907,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.msdmobiledetailing.com/,discovered,2026-08-16
google_maps:data_id:0x2c97690ec8f8871b:0xe26018a14cbc1914,car-detailers,Mario's Auto Spa,+1-909-681-4962,Fontana,San Bernardino,CA,A,broken_or_unreachable,http://mariosautospa.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d0a9c611295:0xd215be71e6189367,car-detailers,Mobile Auto Detailing,+1-909-490-3565,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://eplatinumautodetailing.glossgenius.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34be9e73e18bb:0xf5e43f7b28911cd7,car-detailers,Mobile Detailing Fontana,+1-909-404-8911,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://kakishmobiledetail.com/service-areas/mobile-detailing-fontana/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xd12eec9e1bda3a9:0xe98dc32d9d2cbbb9,car-detailers,Moody's Mobile Detailing,+1-559-339-4605,Fontana,San Bernardino,CA,A,third_party_only,https://www.instagram.com/moodymobiledetailing/?next=/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d8696fd2d1d:0x96202dd7fb382130,car-detailers,Mulgadoco,+1-909-510-3816,Fontana,San Bernardino,CA,A,third_party_only,https://panchoautocare.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b956a8bbf6b:0xf0fb708aac7b4447,car-detailers,NOS Mobile Auto Detailing,+1-909-300-1375,Fontana,San Bernardino,CA,A,third_party_only,https://book.squareup.com/appointments/omccltd6wjtfcg/location/LX23RGATECME8/services,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34f66c79b29c1:0x81814fc7d0ee5241,car-detailers,NOS Mobile Auto Detailing,+1-909-300-1375,Fontana,San Bernardino,CA,A,third_party_only,https://book.squareup.com/appointments/omccltd6wjtfcg/location/LX23RGATECME8/services,discovered,2026-08-16
google_maps:data_id:0x4ce738153c1b4a51:0x687b97c6e1dc2695,car-detailers,OT7 Auto Detailing,+1-909-346-6958,Fontana,San Bernardino,CA,A,third_party_only,https://www.instagram.com/ot7auto.detailing/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c3353733ca29b5:0xb94fc4c3d3fe0a3d,car-detailers,Ontario Mobile Detail,+1-909-488-3690,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://kakishmobiledetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xc76a193883d0483:0x46db155fa33b7390,car-detailers,PA MOBILE AUTO SPA,+1-909-344-4729,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://pamobileautospa.jobbersites.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x81f8c6eeacb56079:0x978ab4e77f97a537,car-detailers,Precision Shine Mobile Detailing LLC,+1-909-782-8860,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8e49d9ab3235780d:0x6ff9a121213c2761,car-detailers,Priority Mobile detailing,+1-909-738-9308,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.prioritymobiledetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80dcb5ece365ddff:0x758d922e2789e9aa,car-detailers,Pro Shine Auto Car Detailing,+1-747-977-9059,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://proshimeautocardetailing.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8a7f0d0508c26c63:0x827c6be21b4243b1,car-detailers,Rancho Cucamonga Cali Auto Mobile Car Wash and Detail (II),+1-909-487-8910,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34c64ee3e5555:0x9dd69fd4e76e2c63,car-detailers,Royal Auto Detail,+1-909-252-6308,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6586a541a2ef948f:0x75e01ad2a3ec5c10,car-detailers,Royalty Luxury Detailing & Ceramic Coating,+1-909-312-5122,Fontana,Riverside,CA,A,third_party_only,https://royalty-auto-detail-llc.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34b4fc9a921bd:0xbacf540ebf803fd7,car-detailers,SOFT-TOUCH DETAILING,+1-909-320-9361,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa94f3bfb2483290f:0x55fdbf545cdb2d8a,car-detailers,SS Mobile Detailing,+1-310-956-5915,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6a166a74d4f68db3:0xfbf39501d982e684,car-detailers,Spyder Detailing,+1-840-239-1123,Fontana,Riverside,CA,B,functional_with_objective_deficiency,https://book.heygoldie.com/SpyderDetailingLLC,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34d65fba6cd27:0x7985de535265f0d3,car-detailers,Stay wet car wash,+1-909-838-9647,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,https://www.staywetcarwash.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x27621fc4d6e36c83:0xad215191c77fb520,car-detailers,TORREY Mobile Detailing & Car Wash,+1-909-644-0935,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c32909dcd2ffe1:0xae17aab76b30ef07,car-detailers,The Detail Pros & Coatings,+1-626-610-6524,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.thesocaldetailpros.com/,discovered,2026-08-16
google_maps:data_id:0x6fcd1e12adcc9901:0xce74002313e3af49,car-detailers,The Wave Mobile Detailing,+1-909-683-1119,Fontana,San Bernardino,CA,B,functional_with_objective_deficiency,http://www.thewavecardetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80dcb5465f15c5c1:0x4a3bf04e7cf1baa4,car-detailers,True Detail Mobile Detailing,+1-951-254-3444,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.truedetailstudio.com/,discovered,2026-08-16
google_maps:data_id:0x2888bc07693747e1:0xe802fbf336449efe,car-detailers,Unlimited Car Care Auto Detailing,+1-909-452-5026,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://unlimitedcarcare.net/,discovered,2026-08-16
google_maps:data_id:0xa08991e239b3b5ad:0x2e66f3af559b978b,car-detailers,Vanguard Mobile Detailing,+1-840-466-2754,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.vanguardmobiledetailing.com/,discovered,2026-08-16
google_maps:data_id:0x6bdcb71000d497cd:0x9dae3b8db7e98bd1,car-detailers,Vic's Mobile Wash,+1-559-284-9116,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6fbe9d50583ed695:0x34040554e5f7d442,car-detailers,Visualfinish Detailing,+1-909-549-4331,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34ba7ff545cf1:0x24d761a65879b5d2,car-detailers,Xclusive Movo Auto Detailing,+1-951-269-6935,Fontana,San Bernardino,CA,A,broken_or_unreachable,https://www.xclusivemovoautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c34a089a6a2091:0xe18ad228cad82655,car-detailers,Xtreme Detailing and Ceramic Coatings,+1-909-208-3308,Fontana,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.xtremedetailingusa.com/?utm_source=GBP,discovered,2026-08-16
google_maps:data_id:0x80dcb34b91daa887:0xee1ee5b35fdb9a8d,car-detailers,Z’S Mobile Detailing,+1-909-241-9947,Fontana,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c367f2e500029d:0xcb7fcc56bfdaec51,car-detailers,3D Chemical & Equipment,+1-760-995-3100,Hesperia,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://3dchemicalequipment.com/hesperia-ca/,discovered,2026-08-16
google_maps:data_id:0x279f4127e0b23bd:0x719cb51768f30a6c,car-detailers,A & A Auto Styling,+1-909-676-2103,Hesperia,San Bernardino,CA,B,functional_with_objective_deficiency,https://aaautostyling.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c365256459a655:0x60289962de5d4f8f,car-detailers,AMERICAN MOBILE DETAILING AND WASH-HI-DESERT-EXQUISITE TRANSFORMATIONS,+1-562-794-6609,Hesperia,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://americanmobiledetailingandwash.com/,discovered,2026-08-16
google_maps:data_id:0x80c367e6ca941e5d:0x99eff26416cadd85,car-detailers,Auto Work Solutions Car Detailing,+1-832-551-3037,Hesperia,San Bernardino,CA,A,broken_or_unreachable,https://autoworksolutions.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c35d822f48cec3:0x314236d8e627bee0,car-detailers,Desert Shine mobile wash/detail,+1-442-800-4573,Hesperia,San Bernardino,CA,A,third_party_only,https://www.facebook.com/Desert-Shine-Mobile-Wash/Detail,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6d377d769c1c02e3:0xed7c3e882ab4d1ef,car-detailers,El Guero’s Mobile Detailing,+1-760-232-6185,Hesperia,San Bernardino,CA,A,third_party_only,https://linktr.ee/elguerohd,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa3556d4255fd6c0f:0x603ece9e06798072,car-detailers,Elite Car Details,+1-323-893-2873,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8053ba46bd6cf7a1:0xd2bec24ba2ed5f53,car-detailers,ExplicitAutoCare,+1-626-422-7413,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c35de420ddf39f:0x5bb0f927b9882304,car-detailers,Extreme detailing,+1-442-369-6613,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x2df180f740534a0d:0xe32646744de9996d,car-detailers,First2none Wash & Detailing,+1-442-414-8186,Hesperia,San Bernardino,CA,A,third_party_only,https://first2none-washdetailing-102403.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xe10d24830a4f14f:0x2c97d4cfcc764fba,car-detailers,Garcia Truck Wash,+1-909-548-9880,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xcda3a5a64783a13:0x5bff594d4158b8d6,car-detailers,Guero's Mobil Carwash And Detail,+1-909-292-6232,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c367f8535681fb:0x8a27cc72f7869f3c,car-detailers,HDDETAILLAB,+1-951-336-6197,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c365635ee11323:0x5ed3234942bdefc2,car-detailers,HP Detail,+1-760-662-1694,Hesperia,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://hpdetailco.com/,discovered,2026-08-16
google_maps:data_id:0x8c9d67c0a0dc2fcb:0x41d0cd335e0d7fee,car-detailers,HiVibe Mobile Detail,+1-423-619-1594,Hesperia,Orange,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.hivibeenterprise.com/,discovered,2026-08-16
google_maps:data_id:0x80c36710261a3077:0x5dae08960d61f643,car-detailers,High Desert Auto Detailing & Spa,+1-760-474-3916,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x83f86c19a1dbf29f:0x701c4fab7b2613db,car-detailers,J.T. Mobile Auto Detailing,+1-442-229-6287,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa7674b95211f7fd1:0x6a24f7bff96605b6,car-detailers,JG Auto Detailing,+1-760-628-9839,Hesperia,San Bernardino,CA,A,third_party_only,https://linktr.ee/jgautodetailing?utm_source=qr_code,exported_2026-08-16,2026-08-16
google_maps:data_id:0x26c67c39d19b9915:0x3323740f2670560b,car-detailers,Lumaforge Mobile Detailing,+1-442-899-8743,Hesperia,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://lumaforgedetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80c35d5a7fa45f6f:0x72b3ce6c28e22016,car-detailers,Mando’s Auto Detail,+1-909-202-2759,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x657f3e08ffb6c53d:0x36a3dccaf867bdf2,car-detailers,Maurice's Automotive Detailing,+1-442-382-0936,Hesperia,San Bernardino,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c3610d762ccedd:0x40809b2506f87d68,car-detailers,Michael’s Auto Detail,+1-760-605-6444,Hesperia,San Bernardino,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://michaelsautodetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80c3437ef3365173:0xad82bcd2c575e3d1,car-detailers,Mobile Detail HD,+1-909-342-3625,Hesperia,San Bernardino,CA,A,third_party_only,https://book.squareup.com/appointments/k6590qeiqxn0x8/location/74HDHBBSRRQVZ/services?fbclid=PAdGRleAO5YRRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacRrJMxv7XMJkdtofGMZWWHdi5uBQc-KNrkCr9Y2aqzJdfvdfonX29eBVZBmA_aem_-USeGCEB-EhUTsjQ5jmwKQ&utm_content=link_in_bio&utm_medium=social&utm_source=ig,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80c3673160af3659:0x4333f3fa28439515,car-detailers,Niveles Auto Detailing & Window Tint,+1-323-670-7912,Hesperia,San Bernardino,CA,REVIEW,automated_audit_inconclusive,http://nivelesautomotive.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x80c367cac991408d:0x35e417d188bff869,car-detailers,PRO DTL AUTOSPA | Paint Correction & Ceramic Coating,+1-951-823-3277,Hesperia,San Bernardino,CA,B,functional_with_objective_deficiency,https://prodtl.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x81b3fbdfb3276b67:0x26dcb30c6dc7edb9,car-detailers,PonyBoys Detailing,+1-626-620-6013,Hesperia,San Bernardino,CA,A,broken_or_unreachable,https://www.ponyboysdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x68fff6242318dc9d:0xbd7dd3034f83a2b8,car-detailers,PonyBoys Detailing,+1-626-620-6013,Hesperia,San Bernardino,CA,A,broken_or_unreachable,https://www.ponyboysdetailing.com/,discovered,2026-08-16
