origin,niche,stable_id,business_name,published_business_phone,candidate_website_url,lead_class,city,county,state,website_state
engine-v2,car-washes,google_maps:data_id:0x80daf9333202278b:0x77515803ae4b3ae1,Star Wash Self Serve Car Wash,+1-760-609-0910,https://linktr.ee/starwashselfserve?fbclid=IwZXh0bgNhZW0CMTAAAR2DO358Ub4tkujWJa4ydX75mjIFwZUUdYPeyo6hy5wALhjg2FmDUBR3cBw_aem_AdZcwNOah8cFDJuD3JpvXdaZJgniAR1mh2OZsIPfm_0E_ywCe8agGauBCRmxgTMIysLHPYv1EcRDWnimdYnToTP-,A,Indio,Riverside,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80db638c7e6e5ca9:0x60cf7aa0d56d7695,Andy's Xpress Wash,+1-951-679-6644,https://www.andysxpresswash.com/,B,Menifee,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dc9bbeec23464d:0x667bb7411e63f577,Casino Handwash & Detail,+1-951-245-9274,https://brand.site/casinohandwashandetail-2,A,Menifee,Riverside,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80dc9d94b757f14d:0xe547e17ae8863f94,Menifee Car Wash,+1-951-672-8511,http://www.menifeecarwash.com/,B,Menifee,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dc9df4e5056ea5:0x6c6ceebb215952ba,R&E Car Wash and Detailing,+1-951-746-6070,,A,Menifee,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x896ba1d7de14a0e7:0xd313b0b8fbc2fa22,The Detailing Dad,+1-951-830-9965,https://thedetailingdad.info/,B,Menifee,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dc9d0005fc9fc9:0x780036dfe548d85e,ZTB Detailing,+1-760-936-1115,,A,Menifee,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x43b74d302c0e7e0d:0xc5e790d0ee027153,marlows mobile detailing,+1-951-723-7091,https://marlowsdetailing.com/,A,Menifee,San Diego,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80dca77af5d89a81:0xb7d2616f6b97ed9c,A Personal Touch Landscape,+1-909-489-4251,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dca66c7da661b7:0x93b06b1516351105,Alessandro Auto Spa Inc.,+1-951-653-3700,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db59156fb10419:0xfcf37f677097583e,DS Mobile Detailing,+1-951-713-3354,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8d179447bf423eab:0x17fa7aee4b7059fb,Diamond Detail Co.,+1-951-565-7536,https://diamond-detail-co.square.site/,A,Moreno Valley,Riverside,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80dca7d9697b24f9:0x570c9c37db27d32e,Good Time Car Wash,+1-951-214-2023,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dca7da3291eb71:0xe96892bf69c15d14,IT'S WHAT I DO MOBILE DETAILING,+1-951-236-6573,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dca60cda6f8fcf:0x34ad89e3e7727d11,Plaza Hand Car Wash,+1-951-697-4420,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xe767a87764e03d7:0xf7167a144071f43f,So Phresh So Clean Auto Detail (SPSC_AUTODETAIL),+1-909-709-7733,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db5973af692d05:0xa258c72a086025d6,Tiger mobile car wash truck wash auto detailer,+1-951-597-3963,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dca7fa9b015e7f:0xaa40b9d8d1b41,Traffic Stopperz Auto Lab,+1-725-285-6389,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dca74251d7ea29:0x573572b15f8f0baa,Washvo,+1-833-519-6921,http://washvo.com/,B,Moreno Valley,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dca61d8979f579:0xf0f49d15bbe8bf32,iCarwash Express,+1-951-243-1600,,A,Moreno Valley,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dc825b2a016ed1:0x9e135c6a8aa54c86,California Oaks Car Wash,+1-951-696-5004,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dc83412fa09b5b:0xebf16e6f16d24781,Car Wash Wildomar,+1-951-678-7500,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dc83018a946ba1:0x1c2c46b865aad7ba,Fast5Xpress Car Wash Murrieta - Kalmia St,+1-951-319-6059,http://www.fast5xpress.com/,B,Murrieta,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dc837b2e335b3d:0xa0a15b2ff589a3c7,Jimmy's Ultra Express Car Wash,+1-951-894-1551,http://www.jimmysultraexpress.com/,B,Murrieta,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dc825fc7e83ed7:0x57cb19ab1b0eb985,Skyview Touchless Automatic Self Serve Car Wash,+1-951-290-3098,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dc835dcb7a6e47:0x91619c8f5af140c8,Soak N Shine Express Car Wash,+1-951-696-8291,https://soaknshineexpresscarwash.com/,A,Murrieta,Riverside,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x8d189e046c803f07:0xe512d0a5022c4a9,Soapy Dudes Mobile Detail,+1-760-219-7197,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x76972d5a47f515f:0xa30ff19ffb48752a,Sunny Suds Mobile Car Wash,+1-760-207-2740,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dc8373fb7bf913:0x4a39f6b4b423c5ed,Tiger Shine Express Car Wash,+1-951-227-7227,https://tigershinecarwash.com/,A,Murrieta,Riverside,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80dc824a08961ec9:0x537038de81ee0e9f,U.S. Auto Spa,+1-951-535-4173,https://usautospa.net/,B,Murrieta,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80db7e77b5979cc7:0xd5f9e7bab3fd32c8,Winchester Self Serve Car Wash,+1-760-801-4399,,A,Murrieta,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8231674912523f85:0xb1148a062a7c6cf8,A&C Desert Auto Spa,+1-760-774-5246,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dafda510cd494b:0x358ed7f5ab7df12a,All Valley V.I.P,+1-760-895-5443,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dafbc51836a735:0xae44421b37299aa9,Circle K | Car Wash,+1-760-772-6304,https://www.circlek.com/circle-k-carwash?utm_source=google&utm_medium=local&utm_campaign=google-local,B,Palm Desert,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80db03811e0d01b5:0xcb51bc918e0f38aa,Desert exotic mobile car wash/detailing,+1-442-484-4130,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dafd48fdda9ad9:0xa0e7d653bae9c655,Detail Master,+1-760-574-0642,https://www.instagram.com/detailmaster124?igsh=c3RzaWhxbHV4b2xx,A,Palm Desert,Riverside,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80db03faee4e826b:0xffa1dc1c4e827096,Dos Bros Mobile Detailing,+1-442-306-8473,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80daff855f34025b:0xeefe0fd252a570ed,Palms to Pines Auto Spa,+1-760-969-9433,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dafd73dbc1b6e3:0xfb08fffb902834bc,Rub-A-Dub Detail,+1-760-229-9431,https://rubadubmobiledetail.com/,B,Palm Desert,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80db1c8ff006118d:0x1b6cdd03602d86e4,Airport Car Wash,+1-760-864-7150,http://airportcarwashps.com/,A,Palm Springs,Riverside,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80db1bc2924aa57f:0x340617953a60a286,Diamond mobile car wash,+1-760-673-6149,,A,Palm Springs,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x2330be63d5169c7:0x9a5525edcb5c3d7a,Dos Hermanos Car Wash & Detailing,+1-442-275-6061,,A,Palm Springs,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dae2b735e2e0c3:0xb9c44eb9e77bc728,Little Sisters Truck Wash Thousand Palms,+1-760-343-3448,https://lstruckwash.com/,B,Palm Springs,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80db1ce1d88e457f:0x8096d304e57ad5f5,Ramon Canyon Car Wash,+1-760-770-5800,,A,Palm Springs,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db1d97ba1f144f:0xf01197a0463c6238,Vega’s mobile Detailing,+1-760-234-0621,https://instagram.com/vegas_mobilewash?igshid=eWQ5eGYxNGliZXd6&utm_source=qr,A,Palm Springs,Riverside,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80dcafb16f09c7cd:0x4c94f602d7b49e98,Canyon Crest Car Wash,+1-951-222-0225,http://www.canyoncrestcarwash.com/,B,Riverside,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dcb7bc1160dd69:0x216db0022385bd0,Carranza Mobile car wash & detailing,+1-951-731-0373,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb0f19625cd29:0xb1bf0de5571aa123,Citrus Express Car Wash,+1-951-687-2249,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb132373e5569:0xec21bc2cf9dabcdf,Classic Touch Car Wash & Auto Detailing,+1-951-359-6545,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb0359db9d121:0x113c94670bd8e2ba,Finish Line Car Wash & Detail,+1-951-686-4300,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb163dc68e88d:0x1486cd65bdf369d0,Gateway Express Car Wash,+1-951-977-9900,https://www.gatewaycw.com/,B,Riverside,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dcb1e9518ba05f:0xfc7c80ab2231e8e7,Main Street Car Wash,+1-951-686-8790,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb30c86fb2c39:0x5e22d4d13bb1dee7,Mobile Car Wash by Chris,+1-951-241-1603,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb05789a55e85:0xe411367d88b51510,Oasis Car Wash,+1-951-324-1066,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb12aa14ab04b:0x6fe1d880e6c905ce,Tony's Auto Detailing,+1-951-227-0590,https://detailingriverside.com/,B,Riverside,Riverside,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dcb103f14e737b:0xac0c4ce74c6f7e7d,Ultra Express Car Wash,+1-951-324-1458,http://ultraexpresscarwash.com/,A,Riverside,Riverside,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80dca5b6f2fb0837:0x73f02d1be7f75cd3,Wash Bank Express Carwash Riverside,+1-951-398-7137,,A,Riverside,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db7fc31f544b47:0x56735209a0cf4c1c,Aaron’s Mobile Shine,+1-951-377-1256,,A,Temecula,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db7e15099ece3b:0x71d9df24a5f4e8f0,Express Wash Land,+1-951-296-9448,,A,Temecula,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80db81e1cb52452b:0x118e590c50581dd1,Red Hawk Parkway Self Serve,+1-951-302-5414,,A,Temecula,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809b274f2c82456d:0xd12be36f84ef928,CARES Car Wash,+1-916-516-1797,https://carescarwash.com/,B,Carmichael,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ad9fb11471b11:0xea83304d396ba27c,Valley Car Wash,+1-916-371-1521,,A,Carmichael,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809adf469a92cded:0xe8b4d487d3895833,Waterfly Express Car Wash,+1-916-249-5255,https://waterflycarwash.com/,B,Carmichael,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809adfdd1127debf:0x8a0910d5c770a6b2,7 Flags Sunrise Express Car Wash,+1-916-560-1000,http://www.7flagscarwash.com/,B,Citrus Heights,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0xab98c1172f483aa9:0x1b34faf7cf07bee5,Daily shine mobile detailing,+1-530-388-6581,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809b1f854d25880b:0xb832dae14f473507,Jet Shine Mobile Detail,+1-916-251-6952,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809adfa58c99d051:0xe7dd76569bd99541,N&SDetailing,+1-916-517-0629,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809adf10339e623d:0x51ad0cbb7139b285,Premier Mobile Details | Sacramento,+1-916-777-2218,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x64969537e73a85e5:0x7111eea70a4dcf2d,Prime One Mobile Detail LLC,+1-916-477-6582,,A,Citrus Heights,Placer,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809ade1a3dc0ecc7:0x8bd62566d71d435e,Prowash Carwash,+1-916-962-3168,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809adf95f860e93d:0x2b3f4744ffbf4c56,UltraShine Carwash,+1-916-547-0979,,A,Citrus Heights,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809ac6f6831bcc9b:0x7c4f17594432159b,Gilly's Car Wash & Dog Wash,+1-916-970-3053,http://gillyscarwash.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0xa808ec188fdfa883:0xbcc4b608c8881cce,MG Detailing,+1-916-207-6620,https://mg-details.square.site/,A,Elk Grove,Sacramento,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x809acfc7570b0205:0x428c75ece80e0ac6,Magic Car Wash,+1-916-429-1034,http://www.magiccarwashanddetail.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ac8db1f5eb1c1:0x935ae4277b873c0a,Monty's Express Carwash,+1-916-683-3131,http://montyscarwash.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ac786cca64a69:0x154327dc2e6452e3,Monty’s Express Carwash,+1-209-474-5822,http://www.montyscarwash.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ac743848fd941:0xdbc7a8cc7e4da8ee,Parkway Car Wash,+1-916-685-4044,,A,Elk Grove,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xb4c027dea385cdf:0xac059778b697864a,Royalty Rinse Mobile Detailing,+1-702-906-3436,,A,Elk Grove,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809ae150d94620f7:0xb37bdf0318fc21bc,Red's Car Wash,+1-415-509-5646,,A,Folsom,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x2bf0596fab2d3171:0xba39a572d0ea9af,7 star detailing,+1-209-570-9648,,A,Galt,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809abd2ee889e731:0x9b490c5b176bf0e6,Anykine Car Wash,+1-209-269-0299,,A,Galt,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xa1d37afd4bc2ae99:0xee8ff71a7339ce20,F&F Mobile Detailing,+1-209-227-3460,,A,Galt,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809abdaf4284c449:0x15b8c2faf4f989c3,Gilly’s Galt Car Wash & Dog Wash,+1-209-714-2500,http://www.gillyscarwash.com/,B,Galt,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809aa3772378e92f:0x691fb1b78253b59f,Triple Crown Car Wash,+1-209-744-0461,http://triplecrowncarwash.net/,A,Galt,Sacramento,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x43039d5915d103fb:0xf015d38c71e59787,Eli’s mobile detailing,+1-916-704-0792,,A,Rancho Cordova,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8791702f7ee8f79b:0x3dec41681b200a5e,Necromancy Mobile Detailing Sacramento,+1-916-500-3345,,A,Rancho Cordova,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809adb43e16b3c69:0x8a48fe7af72f9bdc,China Express Detailing,+1-916-661-7958,,A,Sacramento,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809ad1b5f8f32d73:0xf1730b66b37bee10,GEM Express Car Wash,+1-916-451-6524,http://gemexpresscarwash.com/,B,Sacramento,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ac54bd5aa936f:0xfb32c546c4680194,Gem express Carwash,+1-916-862-0005,https://2.gemexpresscarwash.com/,B,Sacramento,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ad768d5f74945:0xa9d87bd952b3bd73,Magic mobile auto detailing,+1-831-905-1517,https://www.magicmobileautodetailing.com/,A,Sacramento,Sacramento,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x809b29fcd60fa28f:0x14cee52055c7dbd2,Natomas Express Car Wash and Detail,+1-916-419-8846,https://www.facebook.com/natomas.carwash/,A,Sacramento,Sacramento,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x809ad12487d798ed:0xcd3ef3213821b784,Orbit Wash,+1-916-448-1475,http://www.orbitwash.com/,B,Sacramento,Sacramento,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x809ad1d02fda4fcb:0xbcf2831975e70261,Touch N Go Car Wash,+1-916-422-2315,,A,Sacramento,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809ad9347b78f093:0xe2754b8811dc0a3e,Wash Man Car Wash & Detail,+1-203-212-9274,,A,Sacramento,Sacramento,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80921d87a5001235:0x5dd1534d2b4cd1e9,Hillcrest Car & RV Wash,+1-831-636-0182,,A,Hollister,San Benito,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8091f7cb0db01151:0xa52ee6c2132d3ee3,Vineyard Car Wash,+1-831-638-9500,https://vineyardcarwash.com/,B,Hollister,San Benito,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x8fc5613b973bee7:0x3d21666e185dd3fa,AD AUTO DETAIL,+1-323-796-2434,,A,Chino,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dccbecdc7ba535:0xc98f4ff8fb6cf9e9,All American Express Car Wash,+1-909-413-4950,http://www.allamericanexpresscarwash.com/,B,Chino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c3331457e8fbb7:0xec3d30445c1bb3a6,All American Express Car Wash Chino Spectrum,+1-909-364-0174,https://allamericanexpresscarwash.com/,B,Chino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dccd390c274ed7:0x367e414b05a49c48,Andy's Xpress Wash,+1-909-972-7643,https://www.andysxpresswash.com/,B,Chino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c335b48e439b17:0xec1583cbb0c843ef,Anthem Express Car Wash,+1-909-930-5550,https://www.anthemexpresswash.com/,B,Chino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dccca163f7885d:0x9618885ec7a1a1fb,"Chino Valley Tank Wash, Inc.",+1-909-606-7760,http://www.thetankwash.com/,B,Chino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dccd28b4f3c23b:0x48eb4a188b1c6e42,Enzo Auto Beauty-STEK PPF- Mobile Detailing,+1-213-269-2949,https://enzoautobeauty.square.site/s/appointments?fbclid=PAVERFWAQHP_ZleHRuA2FlbQIxMABzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafgE1t-I7ENlyo3OdLBfcATGHLNrtQUtCRYTW4jQHxjekbOupOeTFWOr-tYnw_aem_1BM-NAIRLiYHnTGgzjbyHw,A,Chino,San Bernardino,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80c332dffee57b45:0x5d7d1fb38992ce89,Soft Touch Car Wash,+1-909-628-9407,,A,Chino,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c32d9d4bc49385:0xdd91050d8d6e8c17,Sudz Coin Car Wash,+1-951-712-3755,,A,Chino,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c332f6bab3be5d:0x6370ed87df8b4a03,Wash N Vac,+1-909-464-9593,,A,Chino,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34d9cd55530ed:0xe062661e5e2e5760,Fontana Express Full Service Car Wash,+1-909-822-1313,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34d0747bb227b:0x55afe0890fa2a99a,Fountain Blu Express Car Wash,+1-909-333-1247,https://www.fountainbluexpresscarwash.com/,A,Fontana,San Bernardino,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80c34dc3f963fafb:0x5ed24b3dd4fadf8,IMC Auto Detailing,+1-562-753-7645,https://imcmobileautodetailing.glossgenius.com/,B,Fontana,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c34d1a925c0683:0x96257a34125e8a2f,Jet Speed Car Wash,+1-909-320-6305,http://jetspeedcarwash.com/,B,Fontana,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c34de2f5954179:0x407e03e81bc9a9cb,Lilac Car Wash,+1-909-491-9111,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34d5778e2a3c7:0x95b3f054f282a07a,Mobile car wash and detailing,+1-951-557-9737,,A,Fontana,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcb32c3b9b9c0f:0x3c4b5aa27927787c,Palma's mobile Car Wash and Detailing services,+1-909-490-7310,,A,Fontana,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34cb9e077cb71:0x68e8cacdd939d4a7,Ponderosa Self-Serve Car Wash,+1-909-823-6607,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c335ba06a005a1:0x652bbf12fcb02050,Reco Shine Mobile Detailing,+1-442-320-3967,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dcad9c55c39649:0x3e6252e897f76b6f,SCRUB RUB TRUCK AND TRAILER REPAIR,+1-949-278-3364,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34b62e2ff590f:0xcae0e19c8980540c,Sergio's Mobile Truck Wash,+1-909-350-8439,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34c93be545d6b:0xe6caffc3d4a88e08,Sierra Car Wash & Detail Shop,+1-909-350-1800,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34b3cb2441505:0x6de7086c220b1ad3,Slover Truck Wash And Detail,+1-909-491-7575,http://lstruckwash.com/,B,Fontana,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c34c5e439ae3a9:0x93cfe15bdac869c9,Splash Car Spa,+1-909-355-3800,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x84f04d3910d6c079:0x111d638373cd22ee,VAGOZ PRO WASHING & DETAIL LLC,+1-562-879-4481,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x15a08a43e643429:0x65d202bd9fb1b42,ZE Mobile Wash,+1-951-867-1527,,A,Fontana,Riverside,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c34d225ad39ac1:0xe200c28e55d8ace2,Zebastian’s Car Wash,+1-213-255-1361,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c367f60d4133eb:0x32ef166e3b95f496,Alpha Pro,+1-949-825-9611,,A,Hesperia,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c3679dfe46b8bf:0x785a47d999fbbbdd,G Wash,+1-760-221-9329,https://gwashinc.com/,B,Hesperia,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c36779a9fe7279:0xf64ff17b01681612,High Desert Car Wash Mobile,+1-760-244-8317,,A,Hesperia,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c3683ba5393e89:0xa23ac08a4d70b563,Little Sisters Truck Wash Hesperia,+1-760-947-4448,https://lstruckwash.com/,B,Hesperia,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c3678a6a564451:0x69607f8e35a5eb84,Omni Touch Details,+1-442-461-5684,https://omnitouchdetails.square.site/,A,Hesperia,San Bernardino,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80c367826d6a660d:0xab2f027061e058c0,Salazar mobile car wash,+1-909-450-7075,,A,Hesperia,San Bernardino,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c35d3ffe349b5f:0x5143a47dfd97af38,Shine My Ride Mobile Car Wash,+1-760-885-1476,,A,Hesperia,San Bernardino,CA,no_website_link_listed
