origin,niche,stable_id,business_name,published_business_phone,candidate_website_url,lead_class,city,county,state,website_state
engine-v2,window-tint,google_maps:data_id:0x8091ab2da312276f:0x8ecf17222393cb6c,Royal Window Tint,+1-209-277-5111,https://royalwindowtint.us/,B,Turlock,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809107a96eb42ff7:0xdbca841864a83d21,Stanislaus Tint,+1-209-632-9974,https://www.stanislaustint.com/,B,Turlock,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809b52d18a283009:0x30fcc15e9755d848,Artistic Window Tinting,+1-530-632-5530,https://www.artisticwindowtinting.com/,B,Yuba City,Sutter,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808283a4bf9c4713:0x695e070c56e24fb3,3A Customs,+1-530-351-8180,https://3acustoms.com/,B,Red Bluff,Tehama,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80eab9bb305fb373:0x7e52dbda67c5110e,Cali Pro Tint,+1-559-719-8698,,A,Porterville,Tulare,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80eab936ebf66413:0x4bdc34791c4929a1,Evolution Window Tint & Auto Glass,+1-559-563-0440,,A,Porterville,Tulare,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x4eeb364707c9eab3:0xec672c58cae7aa3b,Valley Tint Service /Auto Glass/Window Cleaning,+1-559-344-9666,,A,Porterville,Tulare,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80952bb12ef3b4c7:0x5ab2edf43d1b35a2,A-1 WINDOW TINT AND AUTO GLASS,+1-559-329-2797,,A,Tulare,Tulare,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80952b70bfb26473:0x578375d8a795cb76,Blackout Tint LLC,+1-559-471-6744,http://blackouttint.space/,B,Tulare,Tulare,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80952b64088b6907:0x6147ce2c8b209d48,Five Star Sound,+1-559-836-8916,http://fivestarsoundwindowtint.myfreesites.net/,B,Tulare,Tulare,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x876c80155e6e7df9:0xdd0a16722f736878,A House of Tint,+1-559-731-2776,http://www.ahouseoftint.com/,B,Visalia,Tulare,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x40d84bf3e741e2fb:0x2729541d377fee39,Automotive Window Tinting LLC,+1-559-786-6455,https://www.instagram.com/automotive_window_tinting_llc?igsh=NTc4MTIwNjQ2YQ%3D%3D&utm_source=qr,A,Visalia,Tulare,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x809531a198fa37db:0xae121a3c98eea6eb,Eclipse Mobile Window Tint,+1-559-697-9416,,A,Visalia,Tulare,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80952fb9af8cc6bd:0x3c1ecddb6cf538b0,Rays' Tint shop LLC,+1-559-372-7561,https://ceramicpro.com/visalia,B,Visalia,Tulare,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80952ed754da94ab:0xc18e1fd991213651,Tint Master Visalia,+1-559-625-8468,http://www.tintmastervisalia.com/,B,Visalia,Tulare,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80e83728cb1974cd:0x69332e497fc9a8ef,One of one customs,+1-805-383-9739,,A,Camarillo,Ventura,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80e84e8f86d6a8c9:0xda3d19a3512f00eb,Tint Worx,+1-805-366-7581,,A,Oxnard,Ventura,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80e82f6f2e826631:0xaeaa0fb3d89aaf7f,Cars Tinting and Wraps,+1-805-791-3020,https://carstintingandwraps.com/,B,Simi Valley,Ventura,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80e825e867315c0f:0xb53fdf7170750901,Chap Detail - Window Tinting & Auto Detail,+1-805-418-9936,https://chapdetail.com/,B,Simi Valley,Ventura,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x2a297a743980724f:0x57f7d56fbfa1ff9b,Elite car detailing,+1-205-421-6520,,A,Simi Valley,Ventura,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80e82ec041a92de9:0xdb9b079769323a49,N-Motion Window Tinting,+1-805-857-0305,https://nmotiontinting.com/,B,Simi Valley,Ventura,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80e8284fbedd67cd:0xbfc8668f48c228c0,SWAT SoCal,+1-805-526-7928,https://socalwrapandtint.com/,B,Simi Valley,Ventura,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80e8253d043357bb:0x287503759507e9b1,Custom Car Care,+1-805-320-1896,http://customcar.care/,B,Thousand Oaks,Ventura,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x6334d4bec78cd673:0x59a7dea73e591a39,Elite Shield Autospa & Tint,+1-805-630-2229,,A,Thousand Oaks,Ventura,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80e852acf1432a87:0x6b681f246fe1abad,Solar Xpertz,+1-805-644-4090,,A,Ventura,Ventura,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80852976590dd411:0xe22b5f159de4bd30,Auto Trim Design,+1-530-753-0655,http://www.daviswindowtinting.com/,B,Davis,Yolo,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8084d11fe7b7f617:0xe1f874ab4d127ac2,TintWerks!,+1-530-668-8468,http://www.tintwerks.com/,B,Woodland,Yolo,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x284ebe2ad347e21:0x2a2086245f451c8c,3D Tinting,+1-530-488-9712,,A,Marysville,Sutter,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54c047ef21bdb857:0x99a526e4a14a349d,Ozone Window Films,+1-541-500-3838,http://www.ozonewindowfilms.net/,B,Corvallis,Benton,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x549572e6f7280f29:0x6618b04732de854f,Absolute Window Tinting,+1-503-548-7733,http://facebook.com/absolutewindowtintingnw,A,Lake Oswego,Multnomah,OR,third_party_only
engine-v2,window-tint,google_maps:data_id:0x5495751c5a968e25:0x2be02644511757a5,EXECUTIVE ENM,+1-206-841-8435,https://www.portlandwindowtintingenm.com/,B,Lake Oswego,Clackamas,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x5495754fa2a0c901:0xb637497841171a18,Tint N Tunes,+1-971-444-0023,,A,Milwaukie,Clackamas,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54c38583372c1ed1:0x695eb17c580cfec9,Coral Tinting,+1-541-404-9184,,A,Coos Bay,Coos,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x2b7987690ec5bb75:0x7c5fe29593ea65ac,High Desert Auto Studio,+1-541-316-0151,https://highdesertautostudio.com/,B,Prineville,Crook,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c43b1e136bc407:0x3011f45d1bd67e27,Accent Statewide Tint,+1-541-315-5445,,A,Roseburg,Douglas,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54c422be573c8d2b:0x187b5112f5c690c0,TintPro,+1-541-236-9907,https://www.tintproroseburg.com/,B,Roseburg,Douglas,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54cf7bebbaa8878b:0x7594fd79ea507178,Rogue Shades,+1-702-559-0085,https://rogue-shades.com/,B,Central Point,Jackson,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c57a4a515e78df:0xed1d2062a887e0fc,Advanced Print & Tint,+1-541-471-3355,http://tintingbyadvanced.com/,B,Grants Pass,Josephine,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c8d5e40d0d0539:0x7daa7567f957b5a3,Mobile T's window tint,+1-541-880-9448,http://ts-tints.com/,A,Klamath Falls,Klamath,OR,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x54cf7d9320daba73:0xa91fe673a43367e0,Sun Out Window Tinting,+1-541-241-7717,https://www.sunouttinting.com/,B,Klamath Falls,Klamath,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c11c22049c7179:0xe3d018c0909dfa4f,Minty Residential and Commercial Tint,+1-541-684-8468,https://www.kjsautodetailing.com/,A,Eugene,Lane,OR,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x54c0e304bfca3d7f:0xac1bafa70a5fa3de,SonLight Tint,+1-541-654-9662,http://sonlight-tint.com/,A,Eugene,Lane,OR,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x54c11e6dfa884777:0x7bd7459099473917,Trifer Auto Glass And Tint,+1-541-461-7000,http://www.eugenewindowtinting.com/,B,Eugene,Lane,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c11d594bcb6f71:0xf07945a2909236f7,True Tone Tint & Detail,+1-458-331-0321,https://truetonetint.com/,B,Eugene,Lane,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54c0e1c447d3403d:0xabf6e2cacbf18871,EL Tint Guy,+1-503-536-5885,https://www.tiktok.com/@eltintguy,A,Springfield,Lane,OR,third_party_only
engine-v2,window-tint,google_maps:data_id:0x54c0e1beb3ef46c7:0x46015e6ffc9eaa42,J Spec Auto,+1-541-799-6492,,A,Springfield,Lane,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54c1d72445dec31f:0xd2ecbb53b6d184bf,Precision Auto Glass and Tint,+1-503-610-8468,http://www.precisionautoglassandtint.com/,B,Newport,Lincoln,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54af8fb7400348d3:0x11b5c392e0eaef88,Sun Guard Window Tinting,+1-208-629-6059,https://www.facebook.com/sunguardwindowtinting/,A,Ontario,Malheur,OR,third_party_only
engine-v2,window-tint,google_maps:data_id:0x54bff9c9536fd0cb:0x9f3ff8ad66188610,Enterprise Tint,+1-971-517-2177,,A,Keizer,Marion,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54bff95da10c45eb:0x5d24ad2789b12cda,LEMEZING DESIGN,+1-503-551-6354,,A,Salem,Marion,OR,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x4e54337a8f859d37:0x908f1fa9993874ac,Window tinting by ZK,+1-971-338-3318,https://www.instagram.com/tint_by_zk/profilecard/?igsh=MTl3ZDB3bm55ZHozMg==,A,Woodburn,Clackamas,OR,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80a2cc7b3a81bd:0xb253171674211ba6,AAA Window Tinting Co.,+1-503-867-9537,https://www.aaawindowtintingco.com/,B,Gresham,Multnomah,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x5495a260488bc447:0x8c559101771c85c4,JB's Mobile Tinting,+1-503-709-8007,https://www.facebook.com/jbstinting/,A,Gresham,Multnomah,OR,third_party_only
engine-v2,window-tint,google_maps:data_id:0x54961f593caa431f:0x369a7f618c375a42,Central Automotive Services,+1-541-370-2424,https://centralautotd.com/,B,The Dalles,Wasco,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54950d1aeb1520ed:0xcb2f9ae3f74d1d39,GoDetail Window Tinting & PPF,+1-503-567-7642,https://www.godetail.com/window-tinting-portland/,B,Beaverton,Washington,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54950f4e7f417adb:0x6e428165805d43a7,Belgraphics Window Tinting and Clearbra,+1-971-500-6414,https://belgraphicspnw.com/,A,Hillsboro,Washington,OR,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x54951b912457a3c1:0x6f7e86f990c63a0f,Danny's Window Tint,+1-971-217-3707,http://www.dannyswindowtint.com/,B,Hillsboro,Washington,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54950f0a59fb3557:0x89336b30075c4f64,Logic Tint Studio,+1-971-245-4507,http://logictintstudio.com/,B,Hillsboro,Washington,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54950ea07a52024b:0xdce642ee0bc414b1,Pro tint,+1-503-336-0841,https://protintpdx.com/,B,Hillsboro,Washington,OR,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x549546253b28c243:0xb5b2265a330e1a63,Andy's Window Tinting Auto Commercial and Residential,+1-503-560-1720,http://facebook.com/Andys-window-tinting,A,McMinnville,Yamhill,OR,third_party_only
